program	rep	depth	noReads	percMutate	targMut	mutLen	refLen	refNs	refSnp	refIndel	conLen	Ns	snp	indel	elpTime	sysTime	UserTime	memKb	percCPU	seed	usedSeed	medakaModel	usedMedaka	usedMajcon	usedIvar	usedRacon	medakaPolish	ivarPolish	minLen	minDepth	fastq	schemeDir	scheme	schemeVer	prefix	conDef	conScaffoldBuilder	conStich
Lilo	10	100	9300	100	299	29903	29903	0	9.999	0	29758	86.901	0.1095	0.5477	795.79	106.85	2057.23	410480	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	100	9300	100	299	29903	29903	0	9.999	0	29809	83.2299	0.1096	0.0731	795.79	106.85	2057.23	410480	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	100	9300	100	299	29903	29903	0	9.999	0	29826	89.5192	0.1096	0.6209	795.79	106.85	2057.23	410480	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	10	100	9300	100	299	29903	29903	0	9.999	0	29891	60.0181	0.1068	0.0712	6.13	0.16	14.62	28700	241%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	10	100	9300	100	299	29903	29903	0	9.999	0	29886	112.26	0.1131	0.1885	2.83	0.11	4.93	21668	178%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	10	100	9300	200	598	29903	29903	0	19.998	0	29893	76.5397	0.1087	0.0724	249.88	4.22	252.11	937776	102%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	10	100	9300	200	598	29903	29903	0	19.998	0	29891	66.9767	0.1792	1.5409	12.77	2.41	25.32	40880	217%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	10	100	9300	200	598	29903	29903	0	19.998	0	29841	66.4522	0.1077	0.0718	15.36	2.73	29.20	41236	207%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	100	9300	200	598	29903	29903	0	19.998	0	32355	74.6407	0.1448	1.7738	802.07	107.38	2068.21	411232	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	100	9300	200	598	29903	29903	0	19.998	0	33061	79.7617	0.1096	3.0333	802.07	107.38	2068.21	411232	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	100	9300	200	598	29903	29903	0	19.998	0	29743	80.7249	0.1096	0.0731	802.07	107.38	2068.21	411232	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	100	9300	200	598	29903	29903	0	19.998	0	29758	88.6148	0.1095	0.5476	802.07	107.38	2068.21	411232	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	100	9300	200	598	29903	29903	0	19.998	0	29809	83.0622	0.1096	0.0731	802.07	107.38	2068.21	411232	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	100	9300	200	598	29903	29903	0	19.998	0	29826	91.4303	0.1095	0.6208	802.07	107.38	2068.21	411232	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	10	100	9300	200	598	29903	29903	0	19.998	0	29891	60.0181	0.1068	0.0712	6.17	0.11	14.72	23900	240%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	10	100	9300	200	598	29903	29903	0	19.998	0	29886	112.293	0.1131	0.1885	2.82	0.12	4.95	21980	179%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	10	100	9300	500	1495	29903	29903	0	49.7275	0.1672	29893	76.4728	0.4347	0.1449	241.86	4.11	244.08	937948	102%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	10	100	9300	500	1495	29903	29903	0	49.7275	0.1672	29886	68.4936	0.2154	1.3999	13.10	2.79	25.75	41080	217%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	10	100	9300	500	1495	29903	29903	0	49.7275	0.1672	29841	73.59	0.1085	0.0724	15.22	2.85	29.05	41096	209%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	100	9300	500	1495	29903	29903	0	49.7275	0.1672	32234	73.6179	0.1086	1.8104	798.34	107.53	2063.69	410972	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	100	9300	500	1495	29903	29903	0	49.7275	0.1672	32959	80.3726	0.1098	3.0388	798.34	107.53	2063.69	410972	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	100	9300	500	1495	29903	29903	0	49.7275	0.1672	29743	79.4473	0.1096	0.073	798.34	107.53	2063.69	410972	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	100	9300	500	1495	29903	29903	0	49.7275	0.1672	29758	89.0181	0.1095	0.5475	798.34	107.53	2063.69	410972	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	100	9300	500	1495	29903	29903	0	49.7275	0.1672	29809	82.7938	0.1096	0.0731	798.34	107.53	2063.69	410972	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	100	9300	500	1495	29903	29903	0	49.7275	0.1672	29825	92.3051	0.1095	0.5842	798.34	107.53	2063.69	410972	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	10	100	9300	500	1495	29903	29903	0	49.7275	0.1672	29889	60.0555	0.1424	0.1424	6.14	0.19	14.66	22980	241%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	10	100	9300	500	1495	29903	29903	0	49.7275	0.1672	29887	112.39	0.1508	0.1508	2.92	0.16	5.10	31852	180%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	10	100	9300	1000	2990	29903	29903	0	0	0	29894	76.604	0.7254	0.2176	256.62	4.30	258.88	937840	102%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	10	100	9300	1000	2990	29903	29903	0	0	0	29874	69.4249	0.3592	1.2571	12.78	2.55	25.12	41056	216%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	10	100	9300	1000	2990	29903	29903	0	0	0	29841	69.8368	0.1081	0.0721	15.07	2.95	28.57	41080	209%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	33	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	100	9300	1000	2990	29903	29903	0	0	0	33441	109.895	0.1116	1.5624	785.68	104.94	2031.45	411824	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	100	9300	1000	2990	29903	29903	0	0	0	32536	123.986	0.1157	2.5449	785.68	104.94	2031.45	411824	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	100	9300	1000	2990	29903	29903	0	0	0	31080	117.954	0.1124	0.0749	785.68	104.94	2031.45	411824	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	100	9300	1000	2990	29903	29903	0	0	0	29782	135.451	0.1149	0.4977	785.68	104.94	2031.45	411824	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	100	9300	1000	2990	29903	29903	0	0	0	29808	87.7617	0.1104	0.0736	785.68	104.94	2031.45	411824	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	100	9300	1000	2990	29903	29903	0	0	0	29824	109.878	0.1107	0.5168	785.68	104.94	2031.45	411824	271%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	10	100	9300	1000	2990	29903	29903	0	0	0	29891	60.0515	0.1424	0.0712	5.98	0.17	14.55	25364	246%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	10	100	9300	1000	2990	29903	29903	0	0	0	29889	104.185	0.1867	0.1494	2.91	0.16	5.19	23840	184%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	10	300	27900	0	0	1700	1700	0	0	0	1700	75.2941	0	0	30.65	3.30	30.39	386992	109%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	10	300	27900	0	0	1700	1700	0	0	0	1621	43.1832	0	0	4.91	1.20	8.56	40876	198%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	10	300	27900	0	0	1700	1700	0	0	0	1621	212.832	0	0	5.19	1.11	9.06	41116	195%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	300	27900	0	0	1700	1700	0	0	0	1706	0	0	2.5559	285.93	36.50	640.12	452896	236%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	300	27900	0	0	1700	1700	0	0	0	1720	0	0.6333	2.5332	285.93	36.50	640.12	452896	236%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	300	27900	0	0	1700	1700	0	0	0	1564	0	0	0	285.93	36.50	640.12	452896	236%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	300	27900	0	0	1700	1700	0	0	0	1564	0	0.6394	0	285.93	36.50	640.12	452896	236%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	300	27900	0	0	1700	1700	0	0	0	1630	41.1043	0	0	285.93	36.50	640.12	452896	236%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	300	27900	0	0	1700	1700	0	0	0	1630	41.1043	0.6398	0	285.93	36.50	640.12	452896	236%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	10	300	27900	0	0	1700	1700	0	0	0	1700	62.9412	0	0	1.68	0.05	3.89	24868	234%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	10	300	27900	0	0	1700	1700	0	0	0	1700	74.1176	0	0	0.70	0.04	1.35	39108	200%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	10	300	27900	100	17	1700	1700	0	10	0	1700	75.2941	0	0	31.64	3.36	31.56	384856	110%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	10	300	27900	100	17	1700	1700	0	10	0	1617	217.069	0	2.3148	5.17	0.97	9.72	40900	206%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	10	300	27900	100	17	1700	1700	0	10	0	1617	476.191	0	0	5.34	1.04	9.89	41024	204%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	300	27900	100	17	1700	1700	0	10	0	1705	0	0	1.9182	283.54	38.15	638.52	452896	238%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	300	27900	100	17	1700	1700	0	10	0	1705	1.173	0.6394	1.9182	283.54	38.15	638.52	452896	238%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	300	27900	100	17	1700	1700	0	10	0	1564	0	0	0	283.54	38.15	638.52	452896	238%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	300	27900	100	17	1700	1700	0	10	0	1564	1.2788	0.6394	0	283.54	38.15	638.52	452896	238%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	300	27900	100	17	1700	1700	0	10	0	1630	41.1043	0	0	283.54	38.15	638.52	452896	238%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	300	27900	100	17	1700	1700	0	10	0	1630	42.9448	0.6398	0	283.54	38.15	638.52	452896	238%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	10	300	27900	100	17	1700	1700	0	10	0	1700	64.7059	0	0	1.69	0.07	3.86	22824	233%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	10	300	27900	100	17	1700	1700	0	10	0	1700	74.1176	0	0	0.68	0.05	1.34	43244	204%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	10	300	27900	200	34	1700	1700	0	20	0	1700	74.7059	0	0	31.08	3.28	31.04	382508	110%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	10	300	27900	200	34	1700	1700	0	20	0	1621	61.6903	0	0	7.14	1.62	13.45	40984	210%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
buildCon	10	300	27900	200	34	1700	1700	0	20	0	1621	375.077	0	0	7.39	1.64	13.81	41084	209%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	300	27900	200	34	1700	1700	0	20	0	1705	0	0	1.9182	284.85	37.39	640.79	452904	238%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	300	27900	200	34	1700	1700	0	20	0	1705	1.173	0.6394	1.9182	284.85	37.39	640.79	452904	238%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
Lilo	10	300	27900	200	34	1700	1700	0	20	0	1564	0	0	0	284.85	37.39	640.79	452904	238%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	300	27900	200	34	1700	1700	0	20	0	1564	1.2788	0.6394	0	284.85	37.39	640.79	452904	238%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	TRUE	FALSE
Lilo	10	300	27900	200	34	1700	1700	0	20	0	1630	41.1043	0	0	284.85	37.39	640.79	452904	238%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
Lilo	10	300	27900	200	34	1700	1700	0	20	0	1630	42.9448	0.6398	0	284.85	37.39	640.79	452904	238%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
ivar	10	300	27900	200	34	1700	1700	0	20	0	1700	64.7059	0	0	1.71	0.07	3.89	24816	231%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
ivarTrim	10	300	27900	200	34	1700	1700	0	20	0	1700	74.1176	0	0	0.71	0.05	1.36	38616	198%	1024	10240	NA	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	FALSE
artic	10	300	27900	500	85	1700	1700	0	50	0	1700	74.7059	0	0	30.48	3.18	30.56	383732	110%	1024	10240	r941_prom_high_g344	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	NA	NA	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	TRUE	FALSE	FALSE
buildCon	10	300	27900	500	85	1700	1700	0	50	0	1621	63.541	0	0	5.26	1.03	10.01	42144	209%	1024	10240	r941_prom_high_g344	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	320	100	05-amplicon-reads	06-alt-schemes/06-schemes/	SARS-CoV-2	4.1.1500	11-quast-bench/11-quast-bench	FALSE	FALSE	TRUE
